time,continent,country,population,day,new_cases,active_cases,critical_cases,recovered_cases,1M_pop_cases,total_cases,new_deaths,1M_pop_deaths,total_deaths,1M_pop_tests,total_tests,date_column,year,month,date,monthly
2023-06-09 23:00:04+00:00,North-America,USA,334805269,2023-06-09,1648,693277,848,105310618,320097,107170320,6,3484,1166425,3525989,1180519609,2023-06-09,2023,6,2023-06-09,6
2023-06-09 22:45:05+00:00,North-America,USA,334805269,2023-06-09,444,692737,839,105308821,320090,107167968,2,3484,1166410,3525927,1180498792,2023-06-09,2023,6,2023-06-09,6
2023-06-09 22:30:06+00:00,North-America,USA,334805269,2023-06-09,2247,692710,839,105308406,320089,107167524,11,3484,1166408,3525904,1180491204,2023-06-09,2023,6,2023-06-09,6
2023-06-09 00:30:32+00:00,North-America,USA,334805269,2023-06-09,2247,693053,839,105308063,320089,107167524,11,3484,1166408,3525904,1180491204,2023-06-09,2023,6,2023-06-09,6
2023-06-09 00:15:05+00:00,North-America,USA,334805269,2023-06-09,2137,700852,841,105299505,320087,107166752,10,3484,1166395,3525904,1180491204,2023-06-09,2023,6,2023-06-09,6
2023-06-09 00:00:05+00:00,North-America,USA,334805269,2023-06-09,2050,701765,841,105298019,320085,107166155,10,3484,1166371,3525873,1180480991,2023-06-09,2023,6,2023-06-09,6
2023-06-08 23:45:05+00:00,North-America,USA,334805269,2023-06-08,1858,702504,852,105295948,320081,107164809,8,3484,1166357,3525873,1180480991,2023-06-08,2023,6,2023-06-08,6
2023-06-08 23:15:06+00:00,North-America,USA,334805269,2023-06-08,1858,702711,852,105295741,320081,107164809,8,3484,1166357,3525873,1180480991,2023-06-08,2023,6,2023-06-08,6
2023-06-08 23:00:06+00:00,North-America,USA,334805269,2023-06-08,1858,702580,852,105295741,320081,107164661,8,3484,1166340,3525873,1180480991,2023-06-08,2023,6,2023-06-08,6
2023-06-08 22:30:07+00:00,North-America,USA,334805269,2023-06-08,336,702692,849,105293850,320075,107162873,0,3484,1166331,3525873,1180480991,2023-06-08,2023,6,2023-06-08,6
2023-06-08 22:15:05+00:00,North-America,USA,334805269,2023-06-08,3269,702696,849,105293510,320074,107162537,18,3484,1166331,3525848,1180472555,2023-06-08,2023,6,2023-06-08,6
2023-06-08 01:30:05+00:00,North-America,USA,334805269,2023-06-08,2861,703611,853,105291533,320071,107161463,13,3484,1166319,3525848,1180472555,2023-06-08,2023,6,2023-06-08,6
2023-06-08 01:00:05+00:00,North-America,USA,334805269,2023-06-08,2800,704012,853,105290725,320070,107161031,13,3483,1166294,3525848,1180472555,2023-06-08,2023,6,2023-06-08,6
2023-06-08 00:45:05+00:00,North-America,USA,334805269,2023-06-08,2697,705638,861,105288382,320068,107160307,12,3483,1166287,3525848,1180472555,2023-06-08,2023,6,2023-06-08,6
2023-06-08 00:30:07+00:00,North-America,USA,334805269,2023-06-08,2477,706068,861,105284205,320056,107156559,12,3483,1166286,3525796,1180455075,2023-06-08,2023,6,2023-06-08,6
2023-06-08 00:00:06+00:00,North-America,USA,334805269,2023-06-08,2119,703806,861,105283103,320046,107153150,8,3483,1166241,3525796,1180455075,2023-06-08,2023,6,2023-06-08,6
2023-06-07 23:45:06+00:00,North-America,USA,334805269,2023-06-07,1859,699669,861,105283377,320034,107149214,8,3483,1166168,3525796,1180455075,2023-06-07,2023,6,2023-06-07,6
2023-06-07 23:00:06+00:00,North-America,USA,334805269,2023-06-07,2669,698498,862,105282697,320029,107147355,29,3483,1166160,3525768,1180445861,2023-06-07,2023,6,2023-06-07,6
2023-06-07 01:15:05+00:00,North-America,USA,334805269,2023-06-07,2669,700288,862,105280907,320029,107147355,29,3483,1166160,3525768,1180445861,2023-06-07,2023,6,2023-06-07,6
2023-06-07 00:15:06+00:00,North-America,USA,334805269,2023-06-07,2485,699310,862,105280650,320025,107146067,22,3483,1166107,3525739,1180435975,2023-06-07,2023,6,2023-06-07,6
2023-06-07 00:00:10+00:00,North-America,USA,334805269,2023-06-07,2290,698728,862,105279916,320021,107144702,15,3483,1166058,3525739,1180435975,2023-06-07,2023,6,2023-06-07,6
2023-06-06 23:30:05+00:00,North-America,USA,334805269,2023-06-06,711,697805,859,105279274,320016,107143123,1,3483,1166044,3525739,1180435975,2023-06-06,2023,6,2023-06-06,6
2023-06-06 23:15:06+00:00,North-America,USA,334805269,2023-06-06,0,698140,859,105278229,320014,107142412,0,3483,1166043,3525716,1180428386,2023-06-06,2023,6,2023-06-06,6
2023-06-03 17:00:14+00:00,North-America,USA,334805269,2023-06-03,0,741782,1033,105219903,319969,107127223,0,3481,1165538,3525573,1180380581,2023-06-03,2023,6,2023-06-03,6
2023-06-03 01:15:05+00:00,North-America,USA,334805269,2023-06-03,2065,742749,1033,105217324,319964,107125611,7,3481,1165538,3525573,1180380581,2023-06-03,2023,6,2023-06-03,6
2023-06-03 01:00:09+00:00,North-America,USA,334805269,2023-06-03,2065,744312,1033,105215761,319964,107125611,7,3481,1165538,3525573,1180380581,2023-06-03,2023,6,2023-06-03,6
2023-06-03 00:45:06+00:00,North-America,USA,334805269,2023-06-03,2065,745997,1033,105214076,319964,107125611,7,3481,1165538,3525573,1180380581,2023-06-03,2023,6,2023-06-03,6
2023-06-03 00:30:08+00:00,North-America,USA,334805269,2023-06-03,2065,746001,1033,105214076,319964,107125611,3,3481,1165534,3525573,1180380581,2023-06-03,2023,6,2023-06-03,6
2023-06-02 23:00:10+00:00,North-America,USA,334805269,2023-06-02,1713,745649,1033,105214076,319963,107125259,3,3481,1165534,3525573,1180380581,2023-06-02,2023,6,2023-06-02,6
2023-06-02 22:00:11+00:00,North-America,USA,334805269,2023-06-02,0,744754,1033,105213261,319958,107123546,0,3481,1165531,3525546,1180371249,2023-06-02,2023,6,2023-06-02,6
2023-06-02 01:30:05+00:00,North-America,USA,334805269,2023-06-02,2970,745988,1033,105212027,319958,107123546,20,3481,1165531,3525546,1180371249,2023-06-02,2023,6,2023-06-02,6
2023-06-02 01:15:08+00:00,North-America,USA,334805269,2023-06-02,2970,746239,1033,105211776,319958,107123546,20,3481,1165531,3525546,1180371249,2023-06-02,2023,6,2023-06-02,6
2023-06-02 00:45:05+00:00,North-America,USA,334805269,2023-06-02,2970,748700,1033,105209315,319958,107123546,20,3481,1165531,3525546,1180371249,2023-06-02,2023,6,2023-06-02,6
2023-06-02 00:30:05+00:00,North-America,USA,334805269,2023-06-02,2970,748690,1033,105209325,319958,107123546,20,3481,1165531,3525546,1180371249,2023-06-02,2023,6,2023-06-02,6
2023-06-02 00:15:05+00:00,North-America,USA,334805269,2023-06-02,2954,748745,1041,105209259,319958,107123530,15,3481,1165526,3525546,1180371249,2023-06-02,2023,6,2023-06-02,6
2023-06-02 00:00:16+00:00,North-America,USA,334805269,2023-06-02,2954,748771,1041,105209259,319958,107123530,13,3481,1165500,3525546,1180371249,2023-06-02,2023,6,2023-06-02,6
2023-06-01 23:45:06+00:00,North-America,USA,334805269,2023-06-01,1225,747523,1041,105208784,319953,107121801,7,3481,1165494,3525546,1180371249,2023-06-01,2023,6,2023-06-01,6
2023-06-01 23:30:05+00:00,North-America,USA,334805269,2023-06-01,1003,747904,1041,105207681,319950,107121048,4,3481,1165463,3525532,1180366553,2023-06-01,2023,6,2023-06-01,6
2023-06-01 23:15:06+00:00,North-America,USA,334805269,2023-06-01,842,747753,1042,105206715,319947,107119920,3,3481,1165452,3525469,1180345713,2023-06-01,2023,6,2023-06-01,6
2023-06-01 23:00:08+00:00,North-America,USA,334805269,2023-06-01,2890,747823,1042,105205806,319944,107119078,11,3481,1165449,3525438,1180335345,2023-06-01,2023,6,2023-06-01,6
2023-06-01 01:30:06+00:00,North-America,USA,334805269,2023-06-01,2743,752697,1042,105199909,319941,107118048,10,3481,1165442,3525292,1180286358,2023-06-01,2023,6,2023-06-01,6
2023-06-01 01:15:05+00:00,North-America,USA,334805269,2023-06-01,2613,749768,1042,105197179,319924,107112316,8,3481,1165369,3525292,1180286358,2023-06-01,2023,6,2023-06-01,6
2023-06-01 01:00:24+00:00,North-America,USA,334805269,2023-06-01,2590,752494,1042,105194287,319924,107112150,8,3481,1165369,3525292,1180286358,2023-06-01,2023,6,2023-06-01,6
2023-06-01 00:45:06+00:00,North-America,USA,334805269,2023-06-01,2514,753032,1043,105193149,319922,107111547,8,3481,1165366,3525292,1180286358,2023-06-01,2023,6,2023-06-01,6
2023-06-01 00:15:05+00:00,North-America,USA,334805269,2023-06-01,1055,752736,1043,105191832,319917,107109930,8,3481,1165362,3525292,1180286358,2023-06-01,2023,6,2023-06-01,6
2023-05-31 23:45:05+00:00,North-America,USA,334805269,2023-05-31,1034,753156,1043,105191265,319917,107109779,8,3481,1165358,3525292,1180286358,2023-05-31,2023,5,2023-05-31,5
2023-05-31 23:15:14+00:00,North-America,USA,334805269,2023-05-31,964,753581,1043,105190363,319915,107109287,8,3481,1165343,3525292,1180286358,2023-05-31,2023,5,2023-05-31,5
2023-05-31 22:45:07+00:00,North-America,USA,334805269,2023-05-31,879,753585,1043,105190274,319915,107109202,8,3481,1165343,3525292,1180286358,2023-05-31,2023,5,2023-05-31,5
2023-05-31 22:30:11+00:00,North-America,USA,334805269,2023-05-31,741,754525,1043,105188384,319912,107108232,6,3481,1165323,3525292,1180286358,2023-05-31,2023,5,2023-05-31,5
2023-05-31 22:15:17+00:00,North-America,USA,334805269,2023-05-31,1590,754977,1043,105187197,319910,107107491,8,3481,1165317,3525272,1180279687,2023-05-31,2023,5,2023-05-31,5
2023-05-31 00:45:05+00:00,North-America,USA,334805269,2023-05-31,1590,758142,1043,105184032,319910,107107491,8,3481,1165317,3525272,1180279687,2023-05-31,2023,5,2023-05-31,5
2023-05-30 23:45:11+00:00,North-America,USA,334805269,2023-05-30,1576,758182,1043,105183978,319910,107107477,8,3481,1165317,3525272,1180279687,2023-05-30,2023,5,2023-05-30,5
2023-05-30 23:30:05+00:00,North-America,USA,334805269,2023-05-30,1507,758726,1043,105183117,319909,107107159,8,3481,1165316,3525257,1180274503,2023-05-30,2023,5,2023-05-30,5
2023-05-30 23:15:16+00:00,North-America,USA,334805269,2023-05-30,1179,759272,1043,105180643,319903,107105200,4,3480,1165285,3525257,1180274503,2023-05-30,2023,5,2023-05-30,5
2023-05-30 22:30:11+00:00,North-America,USA,334805269,2023-05-30,1143,759280,1043,105180599,319903,107105164,4,3480,1165285,3525255,1180274098,2023-05-30,2023,5,2023-05-30,5
2023-05-30 22:15:08+00:00,North-America,USA,334805269,2023-05-30,668,759725,1043,105179015,319899,107104021,2,3480,1165281,3525240,1180269015,2023-05-30,2023,5,2023-05-30,5
2023-05-30 00:30:06+00:00,North-America,USA,334805269,2023-05-30,668,749475,1046,105178981,319868,107093520,2,3480,1165064,3525240,1180269015,2023-05-30,2023,5,2023-05-30,5
2023-05-30 00:15:41+00:00,North-America,USA,334805269,2023-05-30,668,752525,1046,105175931,319868,107093520,2,3480,1165064,3525240,1180269015,2023-05-30,2023,5,2023-05-30,5
2023-05-29 23:00:05+00:00,North-America,USA,334805269,2023-05-29,646,752503,1046,105175815,319868,107093382,2,3480,1165064,3525240,1180269015,2023-05-29,2023,5,2023-05-29,5
2023-05-29 22:15:13+00:00,North-America,USA,334805269,2023-05-29,580,753047,1046,105174627,319866,107092736,1,3480,1165062,3525224,1180263706,2023-05-29,2023,5,2023-05-29,5
2023-05-29 00:30:06+00:00,North-America,USA,334805269,2023-05-29,580,761410,1046,105159965,319847,107086343,1,3480,1164968,3525224,1180263706,2023-05-29,2023,5,2023-05-29,5
2023-05-28 22:45:06+00:00,North-America,USA,334805269,2023-05-28,340,761887,1046,105159249,319846,107086103,0,3480,1164967,3525224,1180263706,2023-05-28,2023,5,2023-05-28,5
2023-05-28 22:30:05+00:00,North-America,USA,334805269,2023-05-28,1275,762082,1046,105158714,319845,107085763,1,3480,1164967,3525201,1180255735,2023-05-28,2023,5,2023-05-28,5
2023-05-27 22:00:06+00:00,North-America,USA,334805269,2023-05-27,2833,761806,1046,105157716,319841,107084488,4,3480,1164966,3525164,1180243537,2023-05-27,2023,5,2023-05-27,5
2023-05-27 00:45:06+00:00,North-America,USA,334805269,2023-05-27,2798,769452,1046,105150036,319841,107084453,3,3480,1164965,3525164,1180243537,2023-05-27,2023,5,2023-05-27,5
2023-05-27 00:30:06+00:00,North-America,USA,334805269,2023-05-27,2798,775796,1052,105143720,319841,107084453,3,3479,1164937,3525164,1180243537,2023-05-27,2023,5,2023-05-27,5
2023-05-26 22:45:05+00:00,North-America,USA,334805269,2023-05-26,1017,774440,1052,105143295,319836,107082672,3,3479,1164937,3525164,1180243537,2023-05-26,2023,5,2023-05-26,5
2023-05-26 22:30:05+00:00,North-America,USA,334805269,2023-05-26,2659,774481,1054,105142240,319833,107081655,18,3479,1164934,3525126,1180230821,2023-05-26,2023,5,2023-05-26,5
2023-05-26 00:45:05+00:00,North-America,USA,334805269,2023-05-26,2324,783868,1059,105128217,319819,107076959,14,3479,1164874,3525126,1180230821,2023-05-26,2023,5,2023-05-26,5
2023-05-26 00:30:05+00:00,North-America,USA,334805269,2023-05-26,2324,787149,1060,105124413,319817,107076436,14,3479,1164874,3525126,1180230821,2023-05-26,2023,5,2023-05-26,5
2023-05-26 00:15:05+00:00,North-America,USA,334805269,2023-05-26,2208,786476,1060,105122830,319810,107074112,14,3479,1164806,3525126,1180230821,2023-05-26,2023,5,2023-05-26,5
2023-05-26 00:00:04+00:00,North-America,USA,334805269,2023-05-26,2053,786909,1066,105121736,319808,107073426,11,3479,1164781,3525126,1180230821,2023-05-26,2023,5,2023-05-26,5
2023-05-25 23:45:05+00:00,North-America,USA,334805269,2023-05-25,2053,788418,1083,105119080,319805,107072279,11,3479,1164781,3525126,1180230821,2023-05-25,2023,5,2023-05-25,5
2023-05-25 23:15:05+00:00,North-America,USA,334805269,2023-05-25,1778,788244,1078,105118147,319801,107071152,4,3479,1164761,3525043,1180203098,2023-05-25,2023,5,2023-05-25,5
2023-05-25 23:00:17+00:00,North-America,USA,334805269,2023-05-25,1778,788452,1078,105116957,319798,107070157,4,3479,1164748,3525043,1180203098,2023-05-25,2023,5,2023-05-25,5
2023-05-25 22:45:05+00:00,North-America,USA,334805269,2023-05-25,854,791163,1078,105111632,319790,107067516,3,3479,1164721,3525011,1180192130,2023-05-25,2023,5,2023-05-25,5
2023-05-25 22:00:06+00:00,North-America,USA,334805269,2023-05-25,3474,790636,1078,105111308,319788,107066662,14,3479,1164718,3525011,1180192130,2023-05-25,2023,5,2023-05-25,5
2023-05-25 01:45:06+00:00,North-America,USA,334805269,2023-05-25,1967,790191,1080,105109636,319782,107064535,14,3479,1164708,3525009,1180191445,2023-05-25,2023,5,2023-05-25,5
2023-05-25 01:30:05+00:00,North-America,USA,334805269,2023-05-25,1860,791124,1080,105107952,319779,107063780,14,3479,1164704,3525009,1180191445,2023-05-25,2023,5,2023-05-25,5
2023-05-25 01:15:05+00:00,North-America,USA,334805269,2023-05-25,1799,792988,1082,105106027,319779,107063719,14,3479,1164704,3525009,1180191445,2023-05-25,2023,5,2023-05-25,5
2023-05-25 01:00:05+00:00,North-America,USA,334805269,2023-05-25,1650,791959,1082,105106027,319776,107062672,12,3479,1164686,3525009,1180191445,2023-05-25,2023,5,2023-05-25,5
2023-05-25 00:45:05+00:00,North-America,USA,334805269,2023-05-25,1498,791913,1082,105105927,319775,107062520,6,3479,1164680,3525001,1180188952,2023-05-25,2023,5,2023-05-25,5
2023-05-25 00:30:05+00:00,North-America,USA,334805269,2023-05-25,1321,793194,1082,105103407,319772,107061277,6,3479,1164676,3524928,1180164574,2023-05-25,2023,5,2023-05-25,5
2023-05-25 00:15:05+00:00,North-America,USA,334805269,2023-05-25,1321,794236,1082,105101424,319769,107060230,6,3478,1164570,3524886,1180150403,2023-05-25,2023,5,2023-05-25,5
2023-05-24 23:45:06+00:00,North-America,USA,334805269,2023-05-24,1107,792945,1082,105100288,319761,107057802,5,3478,1164569,3524886,1180150403,2023-05-24,2023,5,2023-05-24,5
2023-05-24 23:00:08+00:00,North-America,USA,334805269,2023-05-24,490,793119,1082,105099502,319760,107057185,0,3478,1164564,3524886,1180150403,2023-05-24,2023,5,2023-05-24,5
2023-05-24 22:45:05+00:00,North-America,USA,334805269,2023-05-24,2949,793039,1082,105099092,319758,107056695,25,3478,1164564,3524842,1180135550,2023-05-24,2023,5,2023-05-24,5
2023-05-24 01:15:06+00:00,North-America,USA,334805269,2023-05-24,2949,797839,1082,105089162,319743,107051515,25,3478,1164514,3524842,1180135550,2023-05-24,2023,5,2023-05-24,5
2023-05-24 00:30:08+00:00,North-America,USA,334805269,2023-05-24,2788,797981,1081,105088861,319742,107051354,23,3478,1164512,3524842,1180135550,2023-05-24,2023,5,2023-05-24,5
2023-05-24 00:00:08+00:00,North-America,USA,334805269,2023-05-24,2689,797945,1081,105088798,319742,107051255,23,3478,1164512,3524842,1180135550,2023-05-24,2023,5,2023-05-24,5
2023-05-23 23:45:07+00:00,North-America,USA,334805269,2023-05-23,2529,800131,1088,105085154,319737,107049770,23,3478,1164485,3524767,1180110698,2023-05-23,2023,5,2023-05-23,5
2023-05-23 23:15:04+00:00,North-America,USA,334805269,2023-05-23,2254,803271,1088,105079175,319729,107046851,17,3478,1164405,3524767,1180110698,2023-05-23,2023,5,2023-05-23,5
2023-05-23 23:00:08+00:00,North-America,USA,334805269,2023-05-23,2076,805965,1088,105075454,319725,107045780,10,3478,1164361,3524767,1180110698,2023-05-23,2023,5,2023-05-23,5
2023-05-23 22:45:06+00:00,North-America,USA,334805269,2023-05-23,337,804424,1088,105075266,319720,107044041,0,3478,1164351,3524767,1180110698,2023-05-23,2023,5,2023-05-23,5
2023-05-23 22:15:05+00:00,North-America,USA,334805269,2023-05-23,1244,804795,1088,105074558,319719,107043704,6,3478,1164351,3524743,1180102552,2023-05-23,2023,5,2023-05-23,5
2023-05-23 00:30:06+00:00,North-America,USA,334805269,2023-05-23,1138,804858,1088,105074389,319719,107043598,6,3478,1164351,3524743,1180102552,2023-05-23,2023,5,2023-05-23,5
2023-05-22 23:00:05+00:00,North-America,USA,334805269,2023-05-22,711,804811,1089,105073304,319716,107042460,5,3478,1164345,3524719,1180094504,2023-05-22,2023,5,2023-05-22,5
2023-05-22 00:00:07+00:00,North-America,USA,334805269,2023-05-22,711,807770,1102,105070345,319716,107042460,5,3478,1164345,3524719,1180094504,2023-05-22,2023,5,2023-05-22,5
2023-05-21 23:00:06+00:00,North-America,USA,334805269,2023-05-21,711,811791,1102,105066324,319716,107042460,5,3478,1164345,3524719,1180094504,2023-05-21,2023,5,2023-05-21,5
2023-05-21 22:30:06+00:00,North-America,USA,334805269,2023-05-21,411,812031,1097,105065789,319715,107042160,0,3478,1164340,3524719,1180094504,2023-05-21,2023,5,2023-05-21,5
2023-05-21 22:15:05+00:00,North-America,USA,334805269,2023-05-21,336,812004,1097,105064981,319712,107041325,4,3478,1164340,3524634,1180066018,2023-05-21,2023,5,2023-05-21,5
2023-05-20 23:45:06+00:00,North-America,USA,334805269,2023-05-20,132,805838,1103,104950717,319352,106920873,4,3478,1164318,3524634,1180066018,2023-05-20,2023,5,2023-05-20,5
2023-05-20 23:30:05+00:00,North-America,USA,334805269,2023-05-20,132,811387,1109,104944193,319349,106919876,4,3478,1164296,3524634,1180066018,2023-05-20,2023,5,2023-05-20,5
2023-05-20 23:00:05+00:00,North-America,USA,334805269,2023-05-20,132,822540,1108,104933040,319349,106919876,4,3478,1164296,3524634,1180066018,2023-05-20,2023,5,2023-05-20,5
2023-05-20 22:45:05+00:00,North-America,USA,334805269,2023-05-20,132,805272,1132,104920995,319261,106890290,4,3477,1164023,3524634,1180066018,2023-05-20,2023,5,2023-05-20,5
2023-05-20 21:45:07+00:00,North-America,USA,334805269,2023-05-20,709,805296,1132,104920843,319261,106890158,2,3477,1164019,3524634,1180066018,2023-05-20,2023,5,2023-05-20,5
2023-05-19 23:45:07+00:00,North-America,USA,334805269,2023-05-19,709,808584,1132,104914510,319252,106887106,2,3477,1164012,3524634,1180066018,2023-05-19,2023,5,2023-05-19,5
2023-05-19 23:00:08+00:00,North-America,USA,334805269,2023-05-19,709,828360,1147,104885839,319225,106878072,2,3476,1163873,3524634,1180066018,2023-05-19,2023,5,2023-05-19,5
2023-05-19 22:15:06+00:00,North-America,USA,334805269,2023-05-19,709,828478,1147,104885721,319225,106878072,2,3476,1163873,3524634,1180066018,2023-05-19,2023,5,2023-05-19,5
2023-05-19 22:00:05+00:00,North-America,USA,334805269,2023-05-19,997,828223,1147,104885269,319222,106877363,15,3476,1163871,3524584,1180049455,2023-05-19,2023,5,2023-05-19,5
2023-05-19 01:15:04+00:00,North-America,USA,334805269,2023-05-19,860,828628,1142,104882701,319216,106875178,14,3476,1163849,3524389,1179983914,2023-05-19,2023,5,2023-05-19,5
2023-05-19 01:00:06+00:00,North-America,USA,334805269,2023-05-19,860,836513,1142,104871006,319204,106871342,14,3476,1163823,3524389,1179983914,2023-05-19,2023,5,2023-05-19,5
2023-05-19 00:45:05+00:00,North-America,USA,334805269,2023-05-19,860,834056,1142,104867632,319187,106865505,14,3476,1163817,3524389,1179983914,2023-05-19,2023,5,2023-05-19,5
2023-05-19 00:30:06+00:00,North-America,USA,334805269,2023-05-19,860,834060,1142,104867635,319187,106865505,10,3476,1163810,3524389,1179983914,2023-05-19,2023,5,2023-05-19,5
2023-05-19 00:00:06+00:00,North-America,USA,334805269,2023-05-19,860,834559,1142,104866567,319185,106864928,10,3476,1163802,3524389,1179983914,2023-05-19,2023,5,2023-05-19,5
2023-05-18 23:15:05+00:00,North-America,USA,334805269,2023-05-18,644,835233,1142,104861200,319171,106860122,2,3476,1163689,3524389,1179983914,2023-05-18,2023,5,2023-05-18,5
2023-05-18 22:45:05+00:00,North-America,USA,334805269,2023-05-18,528,835304,1142,104861015,319171,106860006,0,3476,1163687,3524389,1179983914,2023-05-18,2023,5,2023-05-18,5
2023-05-18 22:30:06+00:00,North-America,USA,334805269,2023-05-18,2179,835173,1144,104860618,319169,106859478,16,3476,1163687,3524339,1179967176,2023-05-18,2023,5,2023-05-18,5
2023-05-18 01:45:05+00:00,North-America,USA,334805269,2023-05-18,2060,837330,1150,104856533,319163,106857509,15,3476,1163646,3524339,1179967176,2023-05-18,2023,5,2023-05-18,5
2023-05-18 01:30:06+00:00,North-America,USA,334805269,2023-05-18,2011,837683,1153,104854372,319158,106855672,13,3476,1163617,3524339,1179967176,2023-05-18,2023,5,2023-05-18,5
2023-05-18 01:15:06+00:00,North-America,USA,334805269,2023-05-18,1658,841904,1155,104845021,319142,106850510,11,3475,1163585,3524339,1179967176,2023-05-18,2023,5,2023-05-18,5
2023-05-18 01:00:08+00:00,North-America,USA,334805269,2023-05-18,1658,841205,1153,104844718,319139,106849501,11,3475,1163578,3524339,1179967176,2023-05-18,2023,5,2023-05-18,5
2023-05-18 00:45:05+00:00,North-America,USA,334805269,2023-05-18,1424,841818,1153,104842489,319134,106847862,8,3475,1163555,3524227,1179929646,2023-05-18,2023,5,2023-05-18,5
2023-05-18 00:30:06+00:00,North-America,USA,334805269,2023-05-18,1424,853555,1153,104823731,319113,106840677,8,3475,1163391,3523929,1179830118,2023-05-18,2023,5,2023-05-18,5
2023-05-18 00:00:06+00:00,North-America,USA,334805269,2023-05-18,1424,858686,1153,104818600,319113,106840677,8,3475,1163391,3523929,1179830118,2023-05-18,2023,5,2023-05-18,5
2023-05-17 23:45:05+00:00,North-America,USA,334805269,2023-05-17,1424,857390,1153,104818600,319109,106839380,8,3475,1163390,3523929,1179830118,2023-05-17,2023,5,2023-05-17,5
2023-05-17 23:30:05+00:00,North-America,USA,334805269,2023-05-17,1103,853139,1153,104817938,319094,106834398,5,3475,1163321,3523929,1179830118,2023-05-17,2023,5,2023-05-17,5
2023-05-17 23:15:06+00:00,North-America,USA,334805269,2023-05-17,769,854203,1153,104814556,319087,106832055,2,3475,1163296,3523929,1179830118,2023-05-17,2023,5,2023-05-17,5
2023-05-17 22:45:05+00:00,North-America,USA,334805269,2023-05-17,1534,854871,1153,104813121,319085,106831286,29,3475,1163294,3523847,1179802472,2023-05-17,2023,5,2023-05-17,5
2023-05-17 01:15:06+00:00,North-America,USA,334805269,2023-05-17,1534,848760,1160,104814165,319070,106826153,29,3474,1163228,3522284,1179279328,2023-05-17,2023,5,2023-05-17,5
2023-05-17 01:00:06+00:00,North-America,USA,334805269,2023-05-17,1534,848763,1160,104814228,319070,106826153,26,3474,1163162,3522284,1179279328,2023-05-17,2023,5,2023-05-17,5
2023-05-16 23:45:06+00:00,North-America,USA,334805269,2023-05-16,1391,848796,1160,104814058,319069,106826010,20,3474,1163156,3522284,1179279328,2023-05-16,2023,5,2023-05-16,5
2023-05-16 23:30:06+00:00,North-America,USA,334805269,2023-05-16,1042,851051,1161,104806759,319054,106820848,12,3474,1163038,3522191,1179248032,2023-05-16,2023,5,2023-05-16,5
2023-05-16 23:00:06+00:00,North-America,USA,334805269,2023-05-16,990,851073,1161,104806685,319054,106820796,12,3474,1163038,3522189,1179247365,2023-05-16,2023,5,2023-05-16,5
2023-05-16 22:45:06+00:00,North-America,USA,334805269,2023-05-16,763,851332,1158,104806211,319053,106820569,0,3474,1163026,3522189,1179247365,2023-05-16,2023,5,2023-05-16,5
2023-05-16 22:30:05+00:00,North-America,USA,334805269,2023-05-16,379,851589,1158,104805570,319052,106820185,0,3474,1163026,3522189,1179247365,2023-05-16,2023,5,2023-05-16,5
2023-05-16 22:15:07+00:00,North-America,USA,334805269,2023-05-16,970,851730,1158,104805050,319051,106819806,5,3474,1163026,3522149,1179234024,2023-05-16,2023,5,2023-05-16,5
2023-05-16 00:45:06+00:00,North-America,USA,334805269,2023-05-16,970,850644,1166,104787951,318996,106801409,5,3473,1162814,3521800,1179117338,2023-05-16,2023,5,2023-05-16,5
2023-05-16 00:30:07+00:00,North-America,USA,334805269,2023-05-16,970,847994,1166,104787163,318985,106797902,5,3473,1162745,3521800,1179117338,2023-05-16,2023,5,2023-05-16,5
2023-05-16 00:15:07+00:00,North-America,USA,334805269,2023-05-16,907,849574,1166,104785520,318985,106797839,5,3473,1162745,3521800,1179117338,2023-05-16,2023,5,2023-05-16,5
2023-05-16 00:00:06+00:00,North-America,USA,334805269,2023-05-16,907,849827,1166,104785267,318985,106797839,5,3473,1162745,3521800,1179117338,2023-05-16,2023,5,2023-05-16,5
2023-05-15 23:45:06+00:00,North-America,USA,334805269,2023-05-15,900,850975,1166,104782848,318981,106796555,5,3473,1162732,3521800,1179117338,2023-05-15,2023,5,2023-05-15,5
2023-05-15 23:30:06+00:00,North-America,USA,334805269,2023-05-15,499,851114,1152,104779926,318973,106793742,1,3473,1162702,3521800,1179117338,2023-05-15,2023,5,2023-05-15,5
2023-05-15 23:00:06+00:00,North-America,USA,334805269,2023-05-15,506,852662,1152,104777111,318969,106792474,2,3473,1162701,3521764,1179105112,2023-05-15,2023,5,2023-05-15,5
2023-05-14 22:30:06+00:00,North-America,USA,334805269,2023-05-14,408,858921,1152,104770756,318969,106792376,0,3473,1162699,3521764,1179105112,2023-05-14,2023,5,2023-05-14,5
2023-05-14 22:15:06+00:00,North-America,USA,334805269,2023-05-14,565,859378,1152,104769891,318967,106791968,1,3473,1162699,3521711,1179087242,2023-05-14,2023,5,2023-05-14,5
2023-05-13 21:15:08+00:00,North-America,USA,334805269,2023-05-13,0,862834,1144,104765871,318966,106791403,0,3473,1162698,3521643,1179064793,2023-05-13,2023,5,2023-05-13,5
2023-05-13 01:00:05+00:00,North-America,USA,334805269,2023-05-13,1010,864722,1144,104763983,318966,106791403,5,3473,1162698,3521643,1179064793,2023-05-13,2023,5,2023-05-13,5
